,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,rating
L'Allegro,0.25732946395874023,13473.0,26.679208755493164,131.19801330566406,0.11881188303232193,0.10297029465436935,0.2237623780965805,0.6457194685935974,1.3223891258239746,0.3562447130680084,0.41557973623275757,72.61681365966797,8.599597930908203,0.0006145104998722672,0.02240828424692154,0.0006145104998722672,0.12108469009399414,0.0003598263720050454,0.055865563452243805,0.15653325617313385,620.5472412109375,9.604804992675781,9.68966007232666,3.48
Helen of Troy,0.1518736332654953,14117.0,26.889524459838867,121.21333312988281,0.02666666731238365,0.15238095819950104,0.22476190328598022,0.5243722200393677,1.2114639282226562,0.42147892713546753,0.47455671429634094,80.90348815917969,7.712417125701904,0.0031446823850274086,0.02287132851779461,0.004392703995108604,0.0743192657828331,0.00016497813339810818,0.06293243914842606,0.1948995143175125,287.5006103515625,8.751232147216797,8.119736671447754,3.92
The Breitmann Ballads,0.16927410662174225,63536.0,17.5310001373291,79.94544219970703,0.15265913307666779,0.03444474935531616,0.36015430092811584,0.5891746282577515,1.3686280250549316,0.21832451224327087,0.2561352252960205,77.46389770507812,5.779727935791016,-0.0032546338625252247,0.022677291184663773,0.006936767604202032,0.12433242052793503,0.05007000267505646,0.04368901625275612,0.15406396985054016,296.8175048828125,10.345499038696289,13.290575981140137,3.17
Songs of Travel,0.24644988775253296,9718.0,26.1317195892334,129.0,0.12634408473968506,0.06182795763015747,0.1317204236984253,0.6166589856147766,1.2848615646362305,0.3607640266418457,0.4469138979911804,76.65154266357422,7.826366424560547,0.005210166797041893,0.017213884741067886,0.005210166797041893,0.08320095390081406,0.00026035940391011536,0.046868640929460526,0.15610288083553314,628.9657592773438,8.908707618713379,8.797301292419434,4.1
The Chinese Nightingale,0.19508789479732513,19340.0,20.203548431396484,99.51043701171875,0.030271397903561592,0.04801670089364052,0.26617953181266785,0.5730892419815063,1.3596043586730957,0.3474655747413635,0.42917177081108093,75.42520141601562,6.749917507171631,0.0038994839414954185,0.014076230116188526,0.002846347400918603,0.08993878215551376,0.0005172470700927079,0.04202798753976822,0.16940298676490784,434.0614929199219,9.319108963012695,8.800551414489746,3.8
Twilight Stories,0.12029656767845154,44914.0,24.333694458007812,109.7844009399414,0.11538461595773697,0.035211268812417984,0.5455037951469421,0.518697202205658,1.292576789855957,0.4291461110115051,0.4634072482585907,77.52115631103516,7.332476615905762,0.00620212871581316,0.019485434517264366,0.012934966012835503,0.08665721118450165,0.00038563605630770326,0.06831131130456924,0.18846355378627777,212.4228973388672,9.348847389221191,7.875227928161621,3.58
Rivers to the Sea,0.15771935880184174,13505.0,29.170625686645508,141.15982055664062,0.04535637050867081,0.1015118807554245,0.22030237317085266,0.49975502490997314,1.2269431352615356,0.409008651971817,0.4646361172199249,77.3405532836914,8.760909080505371,0.009134000167250633,0.022202268242836,0.003030406776815653,0.08796916902065277,0.00017066681175492704,0.05716818571090698,0.1802908033132553,310.58282470703125,8.77147388458252,8.268110275268555,3.69
Idylls of the King,0.07408794015645981,101501.0,36.80420684814453,168.92494201660156,0.11385061591863632,0.11566352099180222,0.5503988265991211,0.4474397599697113,1.2380975484848022,0.40785685181617737,0.4656714200973511,71.59741973876953,10.736660957336426,0.005717688240110874,0.023644210770726204,-0.005823515821248293,0.0833454579114914,0.00013275524543132633,0.06595445424318314,0.17749205231666565,143.93687438964844,9.308645248413086,8.84335994720459,3.95
Poems,0.16653773188591003,41366.0,30.693620681762695,151.80712890625,0.04228486493229866,0.02373887225985527,0.26706230640411377,0.5564717054367065,1.3806911706924438,0.3989722430706024,0.44604378938674927,63.402099609375,10.933001518249512,0.023332854732871056,0.018087903037667274,0.01876336894929409,0.09716880321502686,0.0003393510705791414,0.05933108925819397,0.1626655012369156,303.6485595703125,9.758695602416992,9.53730297088623,4.38
Codex Junius 11,0.08827919512987137,45560.0,20.294878005981445,93.03518676757812,0.0752783939242363,0.007126948796212673,0.1870824098587036,0.4128575623035431,1.303109049797058,0.37733522057533264,0.43033742904663086,79.54901123046875,6.335212707519531,0.008064720779657364,0.01509830355644226,0.004305137787014246,0.07648283988237381,0.00023876113118603826,0.04440946877002716,0.15811127424240112,197.9223175048828,8.790687561035156,8.57224178314209,2.88
The Fall of Troy,0.08246243000030518,92624.0,31.303142547607422,157.11997985839844,0.09395065903663635,0.021628929302096367,0.47279486060142517,0.4219508469104767,1.2923476696014404,0.36099618673324585,0.4173184335231781,71.10003662109375,9.804447174072266,-0.023855501785874367,0.022407151758670807,-0.031237032264471054,0.081344373524189,0.000181892144610174,0.06188182905316353,0.17138051986694336,147.19998168945312,9.460352897644043,9.844025611877441,4.06
Poems,0.17281168699264526,14646.0,14.809908866882324,71.49848175048828,0.043478261679410934,0.03842264786362648,0.2639029324054718,0.5296861529350281,1.253055453300476,0.36013758182525635,0.426084041595459,88.56645965576172,3.9068121910095215,-0.002665420062839985,0.02713233418762684,-0.014400840736925602,0.08664669096469879,0.00016743528249207884,0.047636184841394424,0.17019683122634888,337.9707336425781,9.051705360412598,8.006653785705566,4.38
The Moon Endureth,0.11286331713199615,80026.0,19.295082092285156,87.58727264404297,0.00964320171624422,0.019527483731508255,0.3461909294128418,0.5284292697906494,1.3211441040039062,0.44465693831443787,0.47308778762817383,78.50442504882812,6.3631391525268555,0.001421715714968741,0.014895775355398655,0.0003273649199400097,0.07739146798849106,0.00036937143886461854,0.053706951439380646,0.18947401642799377,212.02821350097656,9.416826248168945,8.412046432495117,3.52
The Autocrat of the Breakfast-Table,0.11467864364385605,106236.0,28.412567138671875,135.01979064941406,0.07379679381847382,0.05614973232150078,0.260962575674057,0.5293946266174316,1.388074517250061,0.4473094642162323,0.5061315894126892,65.6135482788086,9.930399894714355,0.016346456483006477,0.014887307770550251,0.01367119699716568,0.09369134902954102,0.001129354815930128,0.06070035323500633,0.17857643961906433,180.55810546875,9.61489200592041,8.664920806884766,3.41
On the Nature of Things,0.09111540764570236,85924.0,48.08338165283203,255.80078125,0.022383883595466614,0.08449915796518326,0.40402910113334656,0.47452229261398315,1.3321354389190674,0.42860984802246094,0.46957793831825256,52.566776275634766,16.10173988342285,0.00163599185179919,0.015164109878242016,-0.015499892644584179,0.0855492576956749,0.00013665172446053475,0.08254281431436539,0.15504363179206848,163.6155242919922,9.465387344360352,10.0812349319458,3.87
Poems of Henry Timrod; with Memoir,0.12724387645721436,44120.0,29.835023880004883,149.39553833007812,0.3617309033870697,0.09263015538454056,0.32048681378364563,0.5044876337051392,1.2856872081756592,0.39788952469825745,0.45030349493026733,72.73958587646484,9.312386512756348,0.009597492404282093,0.024337857961654663,0.005632044281810522,0.10337864607572556,0.0002980743593070656,0.06156737729907036,0.15383575856685638,226.91041564941406,9.551040649414062,9.078766822814941,4.33
Lays of Ancient Rome,0.1732676774263382,28632.0,28.10009765625,149.62709045410156,0.06673209369182587,0.021589793264865875,0.2178606539964676,0.553165078163147,1.408057689666748,0.3993804156780243,0.4394655227661133,63.261680603027344,10.420291900634766,-0.0018528648652136326,0.01552614476531744,-0.008196234703063965,0.09989015012979507,0.00020369472622405738,0.04957884922623634,0.15786026418209076,388.0872802734375,9.432348251342773,9.627298355102539,4.07
