,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,rating
The Paying Guest,0.10787136852741241,32993.0,16.3273983001709,72.62067413330078,0.03758654743432999,0.04154302552342415,0.5994065403938293,0.5305615663528442,1.3591201305389404,0.47297149896621704,0.49443283677101135,78.86927032470703,5.436607837677002,0.004327990114688873,0.028156280517578125,-0.00014280586037784815,0.07678297162055969,0.0001546467246953398,0.07829100638628006,0.2206842601299286,184.30154418945312,8.840290069580078,7.703579425811768,3.41
The Whirlpool,0.05654766410589218,195711.0,17.509214401245117,80.38924407958984,0.026570048183202744,0.05573447793722153,0.5163714289665222,0.42089614272117615,1.4028278589248657,0.46272605657577515,0.47731536626815796,73.87957000732422,6.448803424835205,0.004535715561360121,0.0252678319811821,-0.003416892373934388,0.07754737883806229,6.360571569530293e-05,0.07373110949993134,0.2060934603214264,109.17901611328125,9.375055313110352,8.029224395751953,3.78
The Nether World,0.05879265069961548,190500.0,19.0655517578125,88.27872467041016,0.044135309755802155,0.060248199850320816,0.49099278450012207,0.42347246408462524,1.3757249116897583,0.47464966773986816,0.47428086400032043,74.57904052734375,6.741246223449707,-0.0029796636663377285,0.022115830332040787,-0.011352760717272758,0.07340697199106216,7.681220449740067e-05,0.06849098950624466,0.20115222036838531,115.16776275634766,9.357399940490723,8.019547462463379,3.84
Denzil Quarrier,0.07948537915945053,98169.0,16.78997802734375,76.31623077392578,0.04532238841056824,0.03659996762871742,0.5151359438896179,0.4650839865207672,1.4105466604232788,0.45100829005241394,0.4812012016773224,73.85449981689453,6.298606872558594,0.009159241802990437,0.022540083155035973,-0.00640422897413373,0.07902461290359497,0.00015263001841958612,0.07010847330093384,0.20715831220149994,140.41639709472656,9.32166862487793,8.15645694732666,3.56
Our Friend the Charlatan,0.05769064277410507,161586.0,17.218008041381836,78.43218231201172,0.03100692667067051,0.05210442095994949,0.515290379524231,0.42813846468925476,1.4229859113693237,0.45443543791770935,0.4779762029647827,72.37644958496094,6.608956336975098,0.013332948088645935,0.023798992857336998,-0.006383124273270369,0.08340054005384445,0.00014600677241105586,0.07281890511512756,0.20547756552696228,112.6178207397461,9.309843063354492,8.158663749694824,4.05
The Unclassed,0.058221109211444855,150667.0,18.55782699584961,83.51656341552734,0.02217021770775318,0.0447099395096302,0.4735804796218872,0.424132764339447,1.3623813390731812,0.4765703082084656,0.48544761538505554,76.17439270019531,6.404550075531006,0.00286919460631907,0.023443175479769707,0.0009117293520830572,0.07571693509817123,0.00012174455332569778,0.07767286151647568,0.205179825425148,118.12549591064453,9.197589874267578,7.855162620544434,3.95
Veranilda,0.06806004792451859,135689.0,20.744993209838867,97.50374603271484,0.02018040046095848,0.048922184854745865,0.446720689535141,0.4201148748397827,1.4141535758972168,0.4495544135570526,0.46273282170295715,69.7281494140625,7.809412956237793,0.001936651417054236,0.018221866339445114,0.01428175438195467,0.0729983001947403,0.0001421235065208748,0.06472857296466827,0.19694796204566956,134.01165771484375,9.427212715148926,8.639965057373047,2.86
In the Year of Jubilee,0.06333785504102707,159336.0,15.918381690979004,72.12866973876953,0.0237762238830328,0.04555444419384003,0.5472527742385864,0.4394804537296295,1.3887385129928589,0.4601075053215027,0.48406368494033813,76.53316497802734,5.720932960510254,0.005969176534563303,0.025001609697937965,-0.0001435922458767891,0.0768335685133934,0.0002927735913544893,0.06887325644493103,0.20752185583114624,115.88050079345703,9.349996566772461,7.892791748046875,3.69
The Town Traveller,0.08308132737874985,79693.0,16.644527435302734,74.1472396850586,0.046783626079559326,0.06098579615354538,0.5417711138725281,0.4704931378364563,1.3676269054412842,0.4584299623966217,0.4758671522140503,77.64557647705078,5.730648517608643,0.004176606889814138,0.02287113480269909,-0.00015551949036307633,0.07586522400379181,0.00012573738058563322,0.07943277060985565,0.20435047149658203,163.30120849609375,9.189920425415039,7.861262798309326,3.58
Will Warburton,0.07021088153123856,104941.0,17.83347511291504,79.11758422851562,0.034834325313568115,0.05607476457953453,0.5444350242614746,0.4684830605983734,1.3688750267028809,0.4592994153499603,0.47699540853500366,76.6108627319336,6.102381706237793,0.004173848778009415,0.025742407888174057,-0.007866505533456802,0.07511574774980545,0.0003828132466878742,0.07452961057424545,0.20517757534980774,126.62047576904297,9.218149185180664,7.851430892944336,4.12
