,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,rating
The Golf Course Mystery,0.067545943,82492,15.57172489,65.35617065,0.040958852,0.02434881,0.651189148,0.475735426,1.322829604,0.46153152,0.490842164,82.53900146,4.778008461,0.00050697,0.028167427,-0.005935603,0.071067244,0.000386735,0.07451693,0.217069045,140.9873962,8.952091217,7.772489548,2.81
The Lock and Key Library,0.063305877,147743,16.98264313,77.23000336,0.077701151,0.052183907,0.407471269,0.431083053,1.386023164,0.444351047,0.476478487,75.34223938,6.234755993,-0.003568866,0.020616226,-0.014245756,0.073458165,0.000172112,0.071015887,0.19965592,137.7566833,9.421851158,7.843392849,3
The Crystal Stopper,0.072012089,92665,15.84661388,70.1473999,0.058310535,0.062072504,0.546340644,0.449635029,1.36841011,0.443520606,0.488853008,78.49437714,5.388291359,-0.008509849,0.02267007,-0.00200325,0.063073032,0.001173371,0.060298327,0.203395858,159.5040436,9.106191635,7.917828083,3.97
The Breaking Point,0.05522069,139857,15.12370205,65.70231628,0.008434256,0.028546713,0.471453279,0.45496726,1.334995151,0.475349724,0.473531157,81.47767639,4.933905602,-1.46E-05,0.026203202,0.005256005,0.065578237,0.000159115,0.076335467,0.214802071,130.360672,8.984492302,7.469434738,3.95
Miss or Mrs,0.109075926,37616,15.39157104,70.54705048,0.048281506,0.033960719,0.433306068,0.499481857,1.404624462,0.441277742,0.464414567,75.34118652,5.849994183,0.002141812,0.017896222,0.001570755,0.07238654,0.000262386,0.056840811,0.195349783,212.5177765,8.994544983,7.956532955,3.49
My Lady's Money,0.08070273,64719,16.21544647,72.78405762,0.051237192,0.042989254,0.488127977,0.449989766,1.411522985,0.450202376,0.48064208,74.14472961,6.166871548,0.010722524,0.021889661,0.009267983,0.076783344,0.000152881,0.060922164,0.206137881,157.7497864,9.013323784,8.053949356,3.62
The Mystery of Orcival,0.060893644,129291,17.98747826,79.67431641,0.036867,0.053700611,0.493600458,0.419653654,1.383507967,0.453520536,0.477948338,75.29272461,6.30586195,-0.006789479,0.024118662,-0.000357898,0.065824568,0.001266219,0.069778904,0.218531638,130.9524841,9.242939949,8.078671455,3.9
The Adventures of Sherlock Holmes,0.066622101,125664,18.39876938,80.95052338,0.024886547,0.02020202,0.574440062,0.445057839,1.327743649,0.479712844,0.51202035,79.22315979,5.950325489,0.007000433,0.019314039,0.012614406,0.070586927,0.000155553,0.071092479,0.198394224,136.1704102,9.135189056,7.681655884,4.31
An Historical Mystery (The Gondreville Mystery),0.08422675,88891,23.68060684,114.478157,0.026105488,0.019179542,0.458977103,0.459389776,1.431931973,0.445850879,0.474309623,65.60228729,9.026595116,0.004442494,0.013055218,0.003310603,0.06695202,0.004306403,0.047990408,0.184895277,198.6518707,9.260248184,8.848628998,3.47
The Mystery of the Yellow Room,0.062167224,88648,19.19562912,88.7243042,0.033326119,0.038952608,0.450119019,0.432727993,1.410129547,0.46946907,0.485854536,71.47442627,7.221756935,-0.003590227,0.015748743,-0.001897539,0.059508935,0.002529697,0.064513259,0.210646152,158.0842896,8.819725037,8.211961746,3.69
The Secret of the Night,0.062822461,117649,16.41691017,75.5035553,0.062787779,0.04939305,0.45472303,0.447841197,1.411094666,0.459631026,0.489598066,73.84148407,6.292261124,-0.005930073,0.025250895,-0.012744577,0.07194037,0.000520123,0.070660986,0.20929943,145.0171356,9.136270523,7.909000874,4.05
The Man Who Was Thursday,0.09344022,69606,19.367836,88.15943146,0.020868113,0.030606566,0.438230395,0.491111815,1.376048803,0.456763715,0.469714314,74.13043213,6.906908512,-0.00397561,0.015480829,-0.010037501,0.085432217,0.000381397,0.069500566,0.187317267,178.5691986,9.225852966,8.012460709,3.84
The Club of Queer Trades,0.105262183,54008,19.12106133,85.69947052,0.008141593,0.031504426,0.508318603,0.521335781,1.392279625,0.445822507,0.474052072,73.31834412,6.882863522,0.000207211,0.01770979,0.0022741,0.089312136,0.000114216,0.069485366,0.189268783,192.1780853,9.19701767,8.236894608,3.88
The Vanished Messenger,0.061284747,102962,14.17664909,61.75850296,0.016109046,0.020239571,0.488227993,0.451784223,1.362578273,0.452455878,0.486783057,80.22608185,4.8436656,-0.006754488,0.02138593,-0.011600548,0.070068173,6.16E-05,0.075209223,0.214148909,126.7194977,9.10791111,7.733744621,3.84
Dead Men Tell No Tales,0.092111126,67310,18.69369698,80.80477905,0.076089978,0.035823382,0.389613986,0.507485569,1.297667861,0.496957302,0.507312775,81.36476135,5.750205994,-0.000893091,0.024367159,0.006500527,0.079974666,7.19E-05,0.075428978,0.197880089,172.9562225,9.038883209,7.829716682,3.09
The Man Who Knew Too Much,0.091145948,70623,21.90449524,100.5261993,0.002790698,0.024186047,0.513488352,0.485261142,1.38507843,0.475015998,0.477072865,70.94013214,7.945767403,-0.006191205,0.014957083,-0.003797678,0.08597602,6.73E-05,0.072793052,0.183571786,180.4683075,9.189613342,8.041782379,3.59
Other People's Money,0.049484331,181512,17.91915131,79.62853241,0.033366241,0.044323791,0.470878571,0.382597178,1.399032116,0.444553822,0.488690585,74.00466919,6.47933197,-0.006485831,0.022565925,-0.02255941,0.071145803,0.004195601,0.068106323,0.208375856,117.3044968,9.222081184,8.095064163,3.51
The Agony Column,0.112671413,30336,16.6686821,73.92967224,0.046153847,0.028571429,0.374725282,0.512298822,1.342137814,0.465036362,0.492627382,79.33388519,5.609726906,0.008389761,0.023270769,0.009942741,0.076606236,0.000199968,0.069693029,0.199009329,217.345993,8.861997604,7.924488068,3.79
The Lock and Key Library,0.076689996,155444,24.01343918,111.8180389,0.052672226,0.047111522,0.30800125,0.451707304,1.409172416,0.460766852,0.488559425,67.14530182,8.904980659,-0.011999938,0.017882925,-0.026901916,0.077419646,0.000375227,0.065979034,0.188487455,154.0005493,9.547867775,8.616410255,3
The Case of the Lamp That Went Out,0.08145801,49547,18.98544121,87.03486633,0.016858237,0.029501915,0.477777779,0.439999998,1.343533397,0.494679451,0.475055367,76.84146118,6.538510799,-0.003431957,0.017303187,-0.003049235,0.071037494,9.53E-05,0.077752627,0.196846813,169.9510651,8.852620125,7.50807476,3.64
The Case of the Registered Letter,0.123664916,17321,19.55079079,89.06771851,0.020316027,0.04288939,0.408577889,0.490566045,1.359611273,0.503898084,0.497502714,74.83870697,6.975128174,-0.008423124,0.023859745,-0.008423124,0.068376824,0.00020249,0.066082463,0.20350951,230.8513031,8.546453476,7.87949276,3
The Case of the Pocket Diary Found in the Snow,0.125753805,18075,16.31588364,73.97473145,0.014440433,0.052346569,0.402527064,0.480620146,1.345120549,0.482110858,0.480881095,79.0229187,5.667449951,-0.008212476,0.018110029,-0.009210848,0.078440972,0.000196104,0.074322902,0.196300641,237.5259399,8.705559731,7.457897663,3.18
The Case of the Pool of Blood in the Pastor's Study,0.124296173,21312,17.44108009,79.55319214,0.006546645,0.022913257,0.463175118,0.498825371,1.343482137,0.480029494,0.477624416,78.25375366,5.996919155,-0.002939478,0.02259293,-0.001536624,0.076593481,0.000278314,0.072808325,0.194433719,260.0341492,8.736765862,7.696689606,3.04
The Case of the Golden Bullet,0.134728089,17064,17.59175301,79.87628937,0.009278351,0.025773196,0.540206194,0.512426555,1.362597823,0.470391184,0.473591417,76.72034454,6.190293789,-0.003873623,0.015885618,-0.003873623,0.076586746,0.000282087,0.068759099,0.194851875,280.4603882,8.671431541,7.590670586,3.11
The Yellow Crayon,0.062770091,96495,13.06471729,55.70498276,0.018413214,0.019225562,0.52910912,0.459989667,1.363479853,0.437141091,0.497109532,81.19155121,4.454029083,0.002596976,0.025962463,-0.012838356,0.07416559,0.000654201,0.071655504,0.221962258,128.7948303,9.027794838,7.902688503,3.67
The Woman in the Alcove,0.075611733,77607,21.89365387,100.82341,0.034696758,0.06770099,0.386459798,0.445509404,1.365988612,0.506575406,0.504350185,72.28398895,7.824691296,0.008088524,0.019795129,-0.000101486,0.06860891,0.000120639,0.070750035,0.202403858,149.5171661,9.007577896,8.125541687,3.38
Initials Only,0.069010638,101651,17.8694191,81.67100525,0.039015818,0.050263621,0.482425302,0.434469312,1.374326468,0.486543715,0.494126976,75.47148895,6.427290916,0.000211113,0.020718202,0.002607359,0.071623519,0.000129988,0.075381346,0.198953047,141.8343048,9.170241356,7.830939293,3.12
The Man in Lower Ten,0.080779217,80132,16.14303017,70.01248932,0.016317487,0.024778405,0.485495567,0.479751796,1.343691945,0.460062236,0.489009529,80.05178833,5.301703453,-0.014490664,0.018713599,-0.008798289,0.064664692,6.24E-05,0.070982911,0.213463113,171.8630829,9.082328796,7.904202938,3.57
The Red House Mystery,0.054815043,78099,13.51462173,56.2711525,0.014708427,0.04845129,0.587990999,0.433239728,1.328247547,0.46325013,0.479551286,83.94361115,4.126121521,0.006388453,0.02625373,0.004983679,0.059360743,6.68E-05,0.090826809,0.221784353,125.7531204,8.686506271,6.993630886,3.65
A Millionaire of Yesterday,0.071844213,91253,15.91784382,69.00436401,0.071341358,0.027036456,0.489795923,0.46555087,1.316269994,0.464392751,0.483738184,82.44661713,4.949332714,-0.003036226,0.025978142,-0.009509156,0.074449234,0.000135856,0.069871359,0.20998019,137.9766541,9.078989029,7.691195011,3.6
The Bittermeads Mystery,0.066148341,72927,21.41192055,95.06018829,0.003523194,0.036406342,0.595419824,0.43146655,1.313107729,0.484750271,0.482000142,77.84918213,6.781312943,-0.011455475,0.021939099,-0.012755841,0.074831396,1.67E-05,0.088851571,0.209791034,133.4057007,8.886569023,7.789958954,3.44
The Queen of Hearts,0.054687686,168612,24.43763542,113.1899185,0.02926264,0.033173982,0.329277128,0.390206486,1.373168111,0.493231475,0.501372397,69.50466156,8.743948936,-0.005254355,0.013295334,-0.014884381,0.07219097,6.95E-05,0.066368029,0.19208546,136.60289,9.186668396,8.189499855,3.66
The Darrow Enigma,0.084030554,85219,22.03095245,102.3237076,0.036626257,0.060355946,0.316997677,0.473582655,1.395273566,0.494283855,0.50268954,69.86223602,8.14882946,0.002721939,0.01702833,-0.001263101,0.073192641,0.000124453,0.071090706,0.206454799,149.2299805,9.231590271,8.480085373,3.6
Sight Unseen,0.095391773,42142,15.6785717,68.75930023,0.006696429,0.025297619,0.438244045,0.5,1.367448807,0.471597373,0.492878318,78.29103088,5.486331463,-0.010352558,0.020007279,-0.007591754,0.065873928,2.94E-05,0.070132188,0.217356503,188.3296051,8.832481384,7.818279266,3.74
The Confession,0.106215559,35202,16.11441612,70.31258392,0.012814646,0.032951944,0.348283768,0.537120342,1.344808459,0.481393754,0.495913267,79.65133667,5.432451725,-0.011525824,0.018952409,-0.004831948,0.074844703,0.000173167,0.079070099,0.214248717,208.1853943,8.720814705,7.84652853,3.63
Peter Ruff and the Double Four,0.054346804,148822,14.53412724,63.59144592,0.024118738,0.015916415,0.49428767,0.432868868,1.382992148,0.433785647,0.474655569,78.22335815,5.190486908,-0.002343579,0.022127714,-0.012882084,0.073379159,0.002859681,0.069315888,0.209842548,117.7266235,9.269003868,8.087682724,3.81
The Pit Prop Syndicate,0.062748529,113166,18.73965645,87.77838135,0.016881827,0.029294936,0.41161868,0.416716963,1.388897657,0.483108819,0.47352457,73.32860565,6.94894743,0.002876139,0.016813578,0.009236599,0.065084681,0.000125979,0.071560495,0.201824263,148.5668945,9.145511627,8.0131073,3.17
The Lodger,0.058636297,96766,18.17749786,79.96656799,0.046769347,0.031930879,0.530428231,0.44375962,1.337798357,0.45917052,0.461277366,79.05453491,5.806921959,-0.007056703,0.020046646,-0.008818366,0.076414764,0.000117501,0.094353117,0.218303844,120.1715546,8.948435783,7.353440285,3.65
The Bat,0.074314326,79083,14.2929697,62.81565094,0.030905476,0.020965118,0.523947239,0.46041888,1.373940587,0.414025962,0.454210043,79.21393585,4.997294426,-0.010206555,0.018760981,-0.015979646,0.073793642,0.000112785,0.077435218,0.203448236,154.7500763,9.08600235,8.004658699,3.74
The Yellow Claw,0.079603814,111967,19.50130463,89.95613861,0.084943429,0.017580505,0.497650117,0.445048958,1.458503008,0.406727642,0.448751032,67.8289566,7.620837212,0.001670126,0.019294877,-0.00771477,0.078175329,0.000271519,0.067857698,0.197689876,164.6958923,9.491026878,8.853217125,3.35
The Lock and Key Library,0.097317487,83541,25.53604126,122.8106308,0.014660965,0.017715333,0.286499709,0.470875055,1.461833596,0.445818394,0.473373443,61.26882935,10.07251072,0.006254853,0.011491783,0.004412613,0.072057746,0.002307968,0.062075298,0.186027572,199.8885803,9.418697357,9.033072472,3
The Lock and Key Library,0.069829814,151010,18.30311394,81.28578186,0.040601138,0.037571203,0.4430978,0.461938769,1.346380949,0.476923823,0.500389576,77.6166153,6.181705475,0.002372217,0.018627459,-0.001622097,0.071787745,0.000216898,0.064702928,0.197321832,144.8968811,9.340147018,7.991033077,3
The Lock and Key Library,0.07813435,150446,21.04896545,98.2625885,0.045327365,0.050363738,0.268186897,0.435077697,1.411606669,0.448641717,0.475903481,69.38972473,7.992186546,-0.009649365,0.017761039,-0.010008148,0.07812421,0.000890277,0.063643388,0.191442311,158.1818237,9.614675522,8.664816856,3
The Lock and Key Library,0.066587597,152611,22.41759682,102.9090805,0.082696825,0.076233841,0.36780259,0.435913384,1.386407971,0.462721497,0.489982694,70.43491364,8.112360954,-0.00669182,0.020570884,-0.013516091,0.071206279,0.000234056,0.061001603,0.198452085,138.2622833,9.342344284,8.424654961,3
The Sign of the Four,0.108763024,51626,17.65766144,77.9493866,0.023255814,0.022571819,0.466142267,0.537985682,1.321668267,0.46490559,0.505310476,80.28179932,5.669355392,-0.001629537,0.016759569,0.000368431,0.07576175,0.000141305,0.067189343,0.193632066,188.3516846,9.081781387,7.676707268,3.94
The Crime of Sylvestre Bonnard,0.099377066,82031,21.7984066,101.5596313,0.110225767,0.032934926,0.319256306,0.504375517,1.410907388,0.473423392,0.503412187,68.82642365,8.223105431,0.0160848,0.025674874,0.014021098,0.082963333,0.003990517,0.071006119,0.187455803,170.5393219,9.348664284,8.584657669,3.71
The Quest of the Sacred Slipper,0.095929094,61264,17.83638954,82.2518158,0.098689958,0.019213974,0.389519662,0.468426675,1.415014386,0.433692813,0.475442469,72.13233185,6.867815971,-0.016845152,0.01389307,-0.019787483,0.073555976,5.92E-05,0.063169047,0.2039534,197.1237488,9.209569931,8.700509071,3.42
That Mainwaring Affair,0.059041835,124488,26.00146294,121.57164,0.04051796,0.026942356,0.65162909,0.397874504,1.445609689,0.446497858,0.484663963,63.0901947,9.708614349,-0.000999267,0.01330509,-0.004533483,0.076132275,0.00057331,0.067226104,0.199088678,132.0700073,9.223775864,8.905344963,3.42
Havoc,0.055495411,106225,14.34364033,62.27882767,0.02079395,0.022954362,0.508101523,0.431161374,1.365320444,0.447690248,0.498426557,79.78768158,4.955332756,-0.002798656,0.023914119,-0.000873632,0.067889899,0.000380005,0.073281012,0.224129856,121.0253372,8.977561951,7.698768616,4.16
The Adventure of Wisteria Lodge,0.170225248,13629,17.13065338,77.0690918,0.010050251,0.031407036,0.468592972,0.579113901,1.364764214,0.461281002,0.487770289,76.98742676,6.042811394,-0.004972098,0.020516315,-0.004972098,0.078169785,0.000265897,0.056458108,0.198176548,323.2998962,8.792394638,7.997463226,3.92
The Adventure of the Cardboard Box,0.178645164,10171,19.90410995,88.6262207,0.019569471,0.031311154,0.448140889,0.590857148,1.315709829,0.494112432,0.519622684,78.4695816,6.48905468,0.006676564,0.019336438,0.006676564,0.065223962,3.10E-08,0.06824927,0.204168886,340.9440002,8.593356133,7.798268795,3.72
The Adventure of the Red Circle,0.183109537,9011,14.87128735,64.27558136,0.05610561,0.049504951,0.516501665,0.582908154,1.33812952,0.457484663,0.500968456,81.52294159,4.851611137,0.00978959,0.025504822,0.00978959,0.074580133,4.28E-12,0.071813539,0.195656359,377.872406,8.606719017,7.424109936,2.82
The Adventure of the Bruce-Partington Plans,0.163559318,12980,14.14161205,63.16884613,0.029411765,0.035947714,0.503268003,0.55905509,1.376343131,0.447368413,0.484165877,78.66527557,5.158364773,-0.002302591,0.026723677,-0.002302591,0.080025882,9.43E-05,0.070412047,0.199829936,322.8018188,8.739526749,7.638619423,3.85
The Adventure of the Dying Detective,0.195920631,7207,13.03254986,55.43399811,0.054249547,0.047016274,0.502712488,0.616629899,1.330027819,0.453660339,0.512700081,83.76451874,4.158071518,-0.003850162,0.039077558,-0.003850162,0.075518444,1.64E-08,0.07047154,0.208629057,440.3461914,8.401650429,7.736943245,4.06
The Disappearance of Lady Frances Carfax,0.189973041,9275,14.77070045,65.89012909,0.031847134,0.042993631,0.447452217,0.590154231,1.362549305,0.458369344,0.491590023,79.26373291,5.214036942,0.001831729,0.022189215,0.001831729,0.0755684,0.000394218,0.064004004,0.203838184,401.7882385,8.661319733,7.814674854,3.76
The Adventure of the Devil's Foot,0.177711099,11665,19.63804626,91.73232269,0.015151516,0.030303031,0.392255902,0.581047356,1.396159649,0.469221294,0.494593233,71.81176758,7.381401539,0.004117312,0.019081976,0.004117312,0.070952557,0.000202162,0.063472867,0.191329345,343.9073486,8.737697601,8.104263306,3.76
His Last Bow,0.215150699,7432,15.68565369,68.52109528,0.014767933,0.021097047,0.565400839,0.613472879,1.333001137,0.448803842,0.49493441,81.17002869,5.093400955,0.016680542,0.027068684,0.016680542,0.091856994,3.36E-08,0.061462127,0.190863863,484.1516724,8.644722939,7.930161476,4.29
The After House,0.081322655,60303,15.3200407,65.39090729,0.01524003,0.013462027,0.501397014,0.479134798,1.322123408,0.43807888,0.491597801,82.72524261,4.721071243,-0.004894366,0.019689705,-0.006407861,0.057208486,0.000189286,0.06164556,0.217515111,181.707428,8.842708588,7.784921646,3.31
Caught in the Net,0.063878089,125990,20.12458038,88.808815,0.020124581,0.038971409,0.600223601,0.443232596,1.368637562,0.46009919,0.491585493,74.53720856,6.904072762,0.0044715,0.020112898,0.012404335,0.067817308,0.005095831,0.068367191,0.209579155,128.1943359,9.21467495,8.140774727,3.74
The Silent Bullet,0.076462455,107046,17.83588791,81.62962341,0.010663113,0.030489836,0.465344876,0.447249532,1.402447701,0.467427671,0.487687796,73.25091553,6.698225021,-0.002528257,0.017192228,-0.005193489,0.071892716,0.000328383,0.070556775,0.201967791,152.327652,9.310225487,8.186330795,3.53
Trent's Last Case,0.081603177,86553,19.57860184,90.07939148,0.015154942,0.029405111,0.43836236,0.495373219,1.37095201,0.493726939,0.490617067,74.12826538,7.013279915,0.005989309,0.014413938,0.005407243,0.070987329,0.000315743,0.067019984,0.201650113,152.9571228,9.086090088,7.986758709,3.77
The Clue of the Twisted Candle,0.090781502,69827,18.71229553,83.65576935,0.008304313,0.005893383,0.521296561,0.511608601,1.381315827,0.451447129,0.477581084,74.58509827,6.623150826,-0.004030228,0.016091067,0.001750548,0.070861973,0.000247338,0.058141951,0.213239372,179.1657715,9.092991829,8.04820919,3.5
Nan Sherwood at Pine Camp; Or,0.092714705,63086,15.58113098,68.27760315,0.062237591,0.016547296,0.523092151,0.492676675,1.318359256,0.434608907,0.447942138,82.58435059,4.853148937,0.000549993,0.023016902,0.003443859,0.084129758,0.000275965,0.074983403,0.1975521,171.1844025,9.250445366,7.808628559,3.74
The Champdoce Mystery,0.062838659,121804,21.45657921,96.38347626,0.023956316,0.046503436,0.520521402,0.424234122,1.365591764,0.472016841,0.489756256,73.27623749,7.45165205,-0.002430625,0.019642886,0.008796811,0.066044748,0.004888839,0.065211669,0.203429103,134.7426147,9.149373055,8.150094032,3.56
The Devil's Paw,0.078320839,80183,15.65449905,69.3948822,0.016396642,0.020495804,0.586765587,0.491916865,1.421043515,0.447941303,0.49402982,74.08701324,5.99191618,-0.008356935,0.021322997,-0.002162857,0.077431418,9.50E-05,0.064921722,0.208761573,147.6907959,9.227033615,8.202497482,4.29
The Motor Girls on a Tour,0.082624838,57634,14.9238739,63.66079712,0.031071983,0.029000517,0.612376988,0.493032515,1.342042089,0.412548304,0.462432235,81.4683075,4.791586399,0.003246622,0.02346901,0.004537239,0.072515719,8.89E-05,0.077336378,0.223300651,153.8262939,9.059668541,7.932672977,3.22
The Hound of the Baskervilles,0.081677862,69970,17.99100304,80.74729919,0.024164524,0.029305913,0.514910042,0.478212714,1.332322717,0.495151788,0.510279179,78.80130005,6.017601013,0.001018416,0.017393587,-0.004787886,0.072185323,8.52E-05,0.066496521,0.194941714,153.0657806,9.004161835,7.681824684,4.1
The Sleuth of St,0.075437881,95973,16.93085289,75.76750946,0.013582642,0.010231081,0.430587411,0.445941985,1.365885973,0.45805192,0.477899134,77.09986877,5.976378441,-0.001834015,0.014323641,0.000749146,0.069605105,0.000227259,0.04994718,0.185937688,182.4854279,9.103464127,7.802474022,3.18
The Green Mummy,0.062441088,109271,17.64508247,77.96398926,0.031810109,0.014371064,0.60616827,0.440209031,1.381228566,0.436906785,0.467728466,75.65882111,6.2123909,0.010252172,0.022152463,-0.003137358,0.068617143,0.001018321,0.07299912,0.220588177,137.0510254,9.138678551,8.358822823,3.26
The Gold Bag,0.061570812,81321,19.37717438,84.9799881,0.022635216,0.017393377,0.590183437,0.453806043,1.362583518,0.47341454,0.494766772,75.73277283,6.57005024,-0.003906203,0.018024366,-0.005026872,0.074397124,0.000106972,0.075665392,0.212694556,131.754837,8.859817505,8.141820908,3.58
